	chromosome	start	end
22791	7	6201407	6312275
22792	7	6369040	6388612
22793	7	6414154	6443608
22794	7	6448757	6523821
22795	7	6485584	6523873
22796	7	6522922	6524873
22797	7	6537093	6591067
22798	7	6617065	6629005
22799	7	6618196	6628605
22800	7	6629648	6648357
22801	7	6655248	6663921
22802	7	6703605	6748532
22803	7	6713376	6715991
22804	7	6728064	6746554
22805	7	6793740	6838996
22806	7	6833765	6866401
22807	7	7196565	7288282
22808	7	7395834	7575484
22809	7	7606503	7648560
22810	7	7676149	7758238
22811	7	7680342	8043689
22812	7	7989484	7990340
22813	7	7997814	8009534
22814	7	8008425	8133902
22815	7	8152814	8302317
22816	7	8153655	8156191
22817	7	8301863	8302451
22818	7	8301894	8384146
22819	7	8473585	8792593
22820	7	10971578	10979883
22821	7	11013499	11209250
22822	7	11409984	11871824
22823	7	11446582	11453705
22824	7	12250867	12282993
22825	7	12370511	12443567
22826	7	12609751	12611017
22827	7	12610203	12693228
22828	7	12726481	12730559
22829	7	13930853	14031050
22830	7	14184674	15014402
22831	7	14853756	14856190
22832	7	15239943	15601640
22833	7	15650837	15726437
22834	7	15707572	15721605
22835	7	16130817	16460947
22836	7	16250113	16310229
22837	7	16501106	16570205
22838	7	16566505	16621193
22839	7	16639401	16685442
22840	7	16685756	16746148
22841	7	16735496	16759523
22842	7	16793160	16824161
22843	7	16828866	16829246
22844	7	16831435	16873057
22845	7	16899029	16921611
22846	7	17319458	17338981
22847	7	17338246	17385776
22848	7	17830385	17980124
22849	7	18066405	18067486
22850	7	18126572	19042039
22851	7	18468685	18470361
22852	7	18931719	18939056
22853	7	19060614	19157295
22854	7	19152097	19153894
22855	7	19159556	19161539
22856	7	19183916	19185876
22857	7	19184405	19185044
22858	7	19735085	19748710
22859	7	19758933	19813221
22860	7	19958604	20180076
22861	7	20174278	20257027
22862	7	20181539	20193154
22863	7	20367922	20371370
22864	7	20370325	20455377
22865	7	20654830	20816658
22866	7	20823906	20826505
22867	7	21467652	21554440
22868	7	21582833	21941457
22869	7	21940518	21985702
22870	7	22157856	22396763
22871	7	22459063	22672544
22872	7	22602956	22613615
22873	7	22611226	22701411
22874	7	22629324	22631241
22875	7	22765014	22767239
22876	7	22765503	22771621
22877	7	22852251	22862470
22878	7	22980878	23053749
22879	7	23145353	23217533
22880	7	23210760	23234503
22881	7	23221446	23240630
22882	7	23275586	23314727
22883	7	23338358	23351348
22884	7	23349828	23510086
22885	7	23544399	23571660
22886	7	23636998	23684327
22887	7	23719749	23742868
22888	7	23719814	23720405
22889	7	23749786	23872132
22890	7	24236281	24295338
22891	7	24323782	24331484
22892	7	24612887	24733812
22893	7	24737972	24809244
22894	7	24836158	25021253
22895	7	25159710	25164980
22896	7	25174316	25219975
22897	7	25264189	25268105
22898	7	26191860	26226745
22899	7	26213153	26214565
22900	7	26229547	26241149
22901	7	26240782	26252976
22902	7	26331541	26413949
22903	7	26411764	26416321
22904	7	26572740	26578407
22905	7	26677490	26686889
22906	7	26706681	27034858
22907	7	27132612	27135615
22908	7	27135266	27139884
22909	7	27139721	27142430
22910	7	27145803	27192200
22911	7	27147396	27173921
22912	7	27168126	27170418
22913	7	27169596	27195542
22914	7	27180671	27183287
22915	7	27185015	27190222
22916	7	27193335	27197555
22917	7	27202054	27210117
22918	7	27203154	27219632
22919	7	27208238	27211534
22920	7	27210210	27219880
22921	7	27221129	27224842
22922	7	27224137	27228912
22923	7	27233122	27239725
22924	7	27238194	27246878
22925	7	27281048	27286848
22926	7	27282164	27290112
22927	7	27565061	27702614
22928	7	27773014	27780014
22929	7	27778950	27884183
22930	7	27870192	28220362
22931	7	28219941	28283536
22932	7	28338940	28865511
22933	7	29019583	29052983
22934	7	29026644	29028515
22935	7	29034847	29235067
22936	7	29119900	29122143
22937	7	29161890	29553944
22938	7	29239156	29248586
22939	7	29553841	29603286
22940	7	29603427	29606911
22941	7	29846102	29956682
22942	7	29959719	30029905
22943	7	30028216	30065276
22944	7	30050203	30066300
22945	7	30067020	30170096
22946	7	30109274	30114731
22947	7	30174426	30202378
22948	7	30180486	30181033
22949	7	30197147	30199150
22950	7	30323923	30452118
22951	7	30464143	30518400
22952	7	30464288	30465028
22953	7	30536237	30591095
22954	7	30634297	30673649
22955	7	30692200	30739745
22956	7	30737601	30797218
22957	7	30791753	30931696
22958	7	30811033	30932002
22959	7	30836307	30843026
22960	7	30893010	30963427
22961	7	30893010	30965131
22962	7	30978284	31032869
22963	7	31092076	31151089
22964	7	31377075	31380508
22965	7	31553704	31698334
22966	7	31726329	31748069
22967	7	31790793	32338941
22968	7	32524951	32534895
22969	7	32535038	33078516
22970	7	32907784	32933743
22971	7	32997017	33046543
22972	7	33053742	33102409
22973	7	33134409	33149013
22974	7	33168856	33645680
22975	7	33765593	33768068
22976	7	33769904	33771676
22977	7	33944523	34195484
22978	7	34685709	34699772
22979	7	34697851	34917944
22980	7	34968488	35077883
22981	7	35242042	35293758
22982	7	35672269	35735181
22983	7	35734824	35739023
22984	7	35840542	35944917
22985	7	36118694	36125346
22986	7	36134882	36140263
22987	7	36192758	36341152
22988	7	36268889	36270716
22989	7	36359384	36360088
22990	7	36363830	36429734
22991	7	36429415	36493400
22992	7	36502632	36544121
22993	7	36552456	36764154
22994	7	36637440	36639726
22995	7	36878577	36880978
22996	7	36893961	37488852
22997	7	37037401	37053235
22998	7	37723399	37873390
22999	7	37723446	37991543
23000	7	37888199	37940003
23001	7	37945543	38065297
23002	7	38217824	38270272
23003	7	38335364	38335834
23004	7	38362047	38362331
23005	7	38374642	38375115
23006	7	38380301	38380599
23007	7	38384631	38385100
23008	7	38423305	38671167
23009	7	38724946	38726637
23010	7	38762563	38971994
23011	7	39017598	39532694
23012	7	39023843	39053151
23013	7	39444197	39445945
23014	7	39585245	39605838
23015	7	39605975	39649919
23016	7	39649209	39649889
23017	7	39663082	39747723
23018	7	39739940	39742895
23019	7	39987121	39989354
23020	7	39989636	40136733
23021	7	40165622	40174258
23022	7	40174575	40900362
23023	7	40577726	40586527
23024	7	40815157	40824816
23025	7	41706766	41744933
23026	7	41724712	41742706
23027	7	41733514	41818986
23028	7	42000548	42277469
23029	7	42948325	42951904
23030	7	42948872	42971773
23031	7	42956460	42971822
23032	7	42971799	42988557
23033	7	43152198	43605600
23034	7	43157495	43202786
23035	7	43278665	43288867
23036	7	43548327	43562141
23037	7	43622357	43666385
23038	7	43648055	43769316
23039	7	43798279	43846939
23040	7	43906157	43909492
23041	7	43906157	43946188
23042	7	43915493	43966010
23043	7	43966037	43995735
23044	7	44040488	44049721
23045	7	44084239	44109055
23046	7	44102326	44105186
23047	7	44104507	44105678
23048	7	44111846	44122139
23049	7	44143960	44154161
23050	7	44154286	44163957
23051	7	44178463	44180931
23052	7	44183872	44237769
23053	7	44240567	44253893
23054	7	44256749	44374176
23055	7	44418720	44530479
23056	7	44552134	44580914
23057	7	44605016	44614650
23058	7	44617493	44621886
23059	7	44646171	44748665
23060	7	44788180	44809477
23061	7	44824649	44826939
23062	7	44836279	44864163
23063	7	44866390	44887682
23064	7	44888015	44889167
23065	7	44915896	44924960
23066	7	44924552	44925992
23067	7	44998598	45000508
23068	7	45002261	45018697
23069	7	45039074	45116068
23070	7	45120037	45128513
23071	7	45139699	45151646
23072	7	45197390	45225901
23073	7	45613739	45762715
23074	7	45902684	45906045
23075	7	45927956	45933267
23076	7	45951949	45961473
23077	7	46713383	46799449
23078	7	47314752	47622156
23079	7	47694842	47701246
23080	7	47735328	48019178
23081	7	47801074	47806370
23082	7	47814250	47988088
23083	7	47834889	47859445
23084	7	48026745	48068716
23085	7	48075108	48100901
23086	7	48128225	48148330
23087	7	48211055	48687092
23088	7	48887362	48891221
23089	7	49813257	49961546
23090	7	49890017	50160925
23091	7	50135632	50199426
23092	7	50181136	50182419
23093	7	50343720	50472799
23094	7	50511831	50518088
23095	7	50526134	50633154
23096	7	50599457	50611161
23097	7	50657760	50861159
23098	7	50934444	51090687
23099	7	51083909	51384515
23100	7	53103349	53104617
23101	7	54610018	54638773
23102	7	54624663	54639419
23103	7	54819943	54827667
23104	7	54827118	54872621
23105	7	55086714	55324313
23106	7	55247443	55256627
23107	7	55433141	55501435
23108	7	55503749	55640681
23109	7	55640864	55656029
23110	7	55861237	55930482
23111	7	55954970	56022932
23112	7	55955169	56009918
23113	7	56019486	56067874
23114	7	56019512	56024192
23115	7	56078744	56119297
23116	7	56119323	56131682
23117	7	56131695	56148363
23118	7	56148440	56160689
23119	7	56169262	56174269
23120	7	56182374	56184093
23121	7	57187321	57207571
23122	7	57509883	57533252
23123	7	62809239	62812151
23124	7	62858414	62858860
23125	7	63488230	63490483
23126	7	63505821	63538927
23127	7	63688852	63727309
23128	7	63767837	63815238
23129	7	63980262	64023484
23130	7	64126511	64171404
23131	7	64254766	64294054
23132	7	64330550	64391344
23133	7	64348905	64350478
23134	7	64432154	64467062
23135	7	64451187	64467121
23136	7	64838712	64866038
23137	7	65112081	65113280
23138	7	65338254	65424550
23139	7	65425671	65447301
23140	7	65540785	65558545
23141	7	65552756	65617228
23142	7	65579591	65619555
23143	7	65584590	65629998
23144	7	65670186	65885530
23145	7	65939543	65940709
23146	7	66093868	66276446
23147	7	66119525	66134842
23148	7	66147151	66276451
23149	7	66204816	66205372
23150	7	66386212	66423538
23151	7	66452664	66460588
23152	7	66460160	66704501
23153	7	69063905	70258054
23154	7	70597155	71178585
23155	7	71244476	71912136
23156	7	72349936	72421979
23157	7	72394956	72395663
23158	7	72430016	72439997
23159	7	72459478	72464996
23160	7	72716514	72722864
23161	7	72726535	72742085
23162	7	72742167	72772634
23163	7	72848109	72850450
23164	7	72854728	72936608
23165	7	72950686	72972332
23166	7	72983262	72993121
23167	7	73007524	73038873
23168	7	73082155	73086442
23169	7	73095299	73097783
23170	7	73097355	73119491
23171	7	73113536	73134002
23172	7	73149368	73150384
23173	7	73150424	73153197
23174	7	73183328	73184600
23175	7	73213872	73247014
23176	7	73248920	73256865
23177	7	73275489	73280223
23178	7	73442119	73484237
23179	7	73473906	73476614
23180	7	73497263	73536855
23181	7	73588575	73611431
23182	7	73613982	73644161
23183	7	73645829	73668774
23184	7	73703805	73820273
23185	7	73868120	74016931
23186	7	74071994	74175026
23187	7	74188309	74203659
23188	7	74210483	74267847
23189	7	74379083	74438803
23190	7	74441226	74490064
23191	7	74508364	74565623
23192	7	74807499	74867509
23193	7	74855312	74864233
23194	7	74856621	74857439
23195	7	74862851	74863847
23196	7	74999908	75005425
23197	7	75024337	75040279
23198	7	75046066	75115548
23199	7	75162621	75368280
23200	7	75398851	75419214
23201	7	75440983	75452674
23202	7	75471920	75518244
23203	7	75528518	75616173
23204	7	75625656	75677322
23205	7	75677369	75696826
23206	7	75831216	75916605
23207	7	75931861	75933612
23208	7	75956116	75988348
23209	7	76018651	76039012
23210	7	76026835	76071388
23211	7	76090993	76135312
23212	7	76103904	76108173
23213	7	76139745	76648340
23214	7	76239303	76256578
23215	7	76751751	76958850
23216	7	76822688	76829143
23217	7	76875657	76887440
23218	7	76940068	77045717
23219	7	77166592	77269388
23220	7	77325760	77412339
23221	7	77423045	77427897
23222	7	77428122	77586818
23223	7	77619701	77624488
23224	7	77646393	79082890
23225	7	78530591	78629614
23226	7	78569166	78570211
23227	7	78638304	78641593
23228	7	79763271	79848718
23229	7	79959508	80014295
23230	7	79998891	80308593
23231	7	80087987	80141336
23232	7	80371854	80551675
23233	7	80804824	80828431
23234	7	81328322	81399754
23235	7	81575760	82073114
23236	7	81638493	81659271
23237	7	82383329	82792246
23238	7	82984470	82991582
23239	7	82993222	83278326
23240	7	83585093	84122040
23241	7	84624869	84816171
23242	7	86273230	86494200
23243	7	86404397	86405338
23244	7	86413542	86415986
23245	7	86506222	86689015
23246	7	86780739	86781736
23247	7	86781677	86825653
23248	7	86825478	86849903
23249	7	86974997	87029111
23250	7	87031013	87109751
23251	7	87133175	87342611
23252	7	87256864	87461611
23253	7	87462883	87505672
23254	7	87505531	87538856
23255	7	87563458	87832204
23256	7	87834433	87856308
23257	7	87845975	87848541
23258	7	87848674	87921781
23259	7	87905744	87936206
23260	7	88388682	88966346
23261	7	88423420	88425035
23262	7	89783689	89794143
23263	7	89796904	89867451
23264	7	89874488	89940377
23265	7	89895348	89899530
23266	7	89964537	90020769
23267	7	90013035	90142716
23268	7	90095738	90839905
23269	7	90219933	90226667
23270	7	90893783	90898123
23271	7	91321323	91510034
23272	7	91570181	91739987
23273	7	91741465	91772266
23274	7	91741473	91808845
23275	7	91763918	91810039
23276	7	91828283	91875480
23277	7	91829328	91836171
23278	7	91875548	92030698
23279	7	92076767	92088150
23280	7	92086878	92120924
23281	7	92097694	92107300
23282	7	92116334	92157845
23283	7	92158087	92167319
23284	7	92190107	92219708
23285	7	92234235	92465908
23286	7	92465797	92546501
23287	7	92728829	92747336
23288	7	92759368	92777682
23289	7	92817899	92855837
23290	7	92861653	92988338
23291	7	93053799	93204042
23292	7	93220885	93540577
23293	7	93514709	93520303
23294	7	93520225	93522913
23295	7	93551011	93557922
23296	7	93592074	93633694
23297	7	93598754	93640425
23298	7	94023873	94060544
23299	7	94138531	94186331
23300	7	94214542	94285521
23301	7	94285637	94299007
23302	7	94536514	94925727
23303	7	94784025	94843644
23304	7	94926988	95025673
23305	7	94989256	95025680
23306	7	95034175	95064510
23307	7	95045420	95045774
23308	7	95107756	95169544
23309	7	95171457	95173854
23310	7	95212811	95225803
23311	7	95225994	95243031
23312	7	95401866	95739634
23313	7	95749532	95951459
23314	7	96110938	96132835
23315	7	96110938	96339203
23316	7	96584453	96643377
23317	7	96634860	96640351
23318	7	96635695	96637022
23319	7	96649704	96654409
23320	7	96745902	96811075
23321	7	97361220	97369784
23322	7	97481430	97501854
23323	7	97613996	97620481
23324	7	97736197	97838945
23325	7	97840739	97842291
23326	7	97843936	97881563
23327	7	97881691	97937162
23328	7	97920963	98030380
23329	7	97937257	97939753
23330	7	97952165	97952742
23331	7	98246609	98259180
23332	7	98444111	98468394
23333	7	98475556	98610866
23334	7	98610788	98645863
23335	7	98625061	98741723
23336	7	98771197	98805129
23337	7	98923521	98985787
23338	7	98971872	98992424
23339	7	98989671	99006452
23340	7	99006264	99017239
23341	7	99014362	99063787
23342	7	99017372	99063820
23343	7	99036545	99054994
23344	7	99040552	99040747
23345	7	99046098	99063954
23346	7	99070464	99101273
23347	7	99084142	99097947
23348	7	99102274	99132323
23349	7	99143931	99156159
23350	7	99156029	99174076
23351	7	99156291	99205433
23352	7	99214569	99230030
23353	7	99245817	99277621
23354	7	99302660	99332819
23355	7	99354604	99381888
23356	7	99364166	99364515
23357	7	99425636	99463718
23358	7	99473610	99474680
23359	7	99474581	99517223
23360	7	99520892	99527243
23361	7	99527015	99546243
23362	7	99564343	99573780
23363	7	99613204	99639312
23364	7	99647390	99662661
23365	7	99661656	99680171
23366	7	99686577	99689823
23367	7	99690351	99699563
23368	7	99699172	99707968
23369	7	99704693	99717464
23370	7	99712837	99724762
23371	7	99717236	99723134
23372	7	99724317	99726118
23373	7	99728587	99738062
23374	7	99746530	99753567
23375	7	99752043	99756338
23376	7	99756867	99766373
23377	7	99767229	99774995
23378	7	99775186	99819111
23379	7	99798283	99869855
23380	7	99815864	99819113
23381	7	99905325	99919819
23382	7	99933737	99965356
23383	7	99965153	99997719
23384	7	99998449	100026615
23385	7	100026413	100031741
23386	7	100032880	100034133
23387	7	100032905	100034188
23388	7	100033827	100036127
23389	7	100054238	100061894
23390	7	100060982	100076902
23391	7	100081550	100092422
23392	7	100136834	100165842
23393	7	100169855	100171270
23394	7	100169855	100183776
23395	7	100181605	100198740
23396	7	100187025	100201829
23397	7	100199800	100205798
23398	7	100209725	100213007
23399	7	100218039	100240402
23400	7	100240720	100254084
23401	7	100271154	100276797
23402	7	100277130	100287071
23403	7	100303676	100305118
23404	7	100318423	100321323
23405	7	100400187	100425121
23406	7	100424442	100464631
23407	7	100434936	100450238
23408	7	100464760	100471076
23409	7	100472733	100486285
23410	7	100486346	100487339
23411	7	100487615	100494594
23412	7	100547187	100611118
23413	7	100547257	100550424
23414	7	100612904	100662230
23415	7	100657601	100660889
23416	7	100663353	100702020
